station_id,name,display_name,name_key,region,syllables,is_transfer,aliases,lat,lon
daejeon_0906,오룡,오룡,오룡,daejeon,2,0,,36.328582,127.405046
daejeon_0907,용문,용문,용문,daejeon,2,0,,36.338252,127.393317
daejeon_0908,월드컵경기장,월드컵경기장,월드컵경기장,daejeon,6,0,,36.366825,127.317859
daejeon_0909,월평,월평,월평,daejeon,2,0,,36.358272,127.364382
daejeon_0910,유성온천,유성온천,유성온천,daejeon,4,0,,36.353689,127.341524
daejeon_0911,정부청사,정부청사,정부청사,daejeon,4,0,,36.357661,127.381047
daejeon_0912,중구청,중구청,중구청,daejeon,3,0,,36.324831,127.419627
daejeon_0913,중앙로,중앙로,중앙로,daejeon,3,0,,36.328664,127.425842
daejeon_0914,지족,지족,지족,daejeon,2,0,,36.384106,127.319501
daejeon_0915,탄방,탄방,탄방,daejeon,2,0,,36.34544,127.384603
daejeon_0916,판암,판암,판암,daejeon,2,0,,36.316896,127.458264
daejeon_0917,현충원,현충원,현충원,daejeon,3,0,,36.359021,127.321525
gwangju_0918,공항,공항,공항,gwangju,2,0,,35.144179,126.81153
gwangju_0919,광주송정역,광주송정역,광주송정,gwangju,5,0,,35.137529,126.791488
gwangju_0920,금남로4가,금남로4가,금남로4가,gwangju,4,0,,35.150976,126.914446
gwangju_0921,금남로5가,금남로5가,금남로5가,gwangju,4,0,,35.153658,126.910033
gwangju_0922,김대중컨벤션센터,김대중컨벤션센터(마륵),김대중컨벤션센터,gwangju,8,0,마륵,35.143214,126.841442
gwangju_0923,남광주,남광주,남광주,gwangju,3,0,,35.138985,126.92318
gwangju_0924,녹동,녹동,녹동,gwangju,2,0,,35.107028,126.933932
gwangju_0925,농성,농성,농성,gwangju,2,0,,35.153363,126.883973
gwangju_0926,도산,도산,도산,gwangju,2,0,,35.131713,126.787942
gwangju_0927,돌고개,돌고개,돌고개,gwangju,3,0,,35.152047,126.895637
gwangju_0928,문화전당,문화전당(구도청),문화전당,gwangju,4,0,구도청,35.14661,126.92005
gwangju_0929,상무,상무,상무,gwangju,2,0,,35.146784,126.848641
gwangju_0930,소태,소태,소태,gwangju,2,0,,35.124108,126.932013
gwangju_0931,송정공원,송정공원,송정공원,gwangju,4,0,,35.143565,126.799245
gwangju_0932,쌍촌,쌍촌,쌍촌,gwangju,2,0,,35.151793,126.869519
gwangju_0933,양동시장,양동시장,양동시장,gwangju,4,0,,35.154176,126.901089
gwangju_0934,운천,운천,운천,gwangju,2,0,,35.150486,126.858694
gwangju_0935,평동,평동,평동,gwangju,2,0,,35.1247,126.769586
gwangju_0936,학동증심사입구,학동증심사입구,학동증심사입구,gwangju,7,0,,35.133023,126.928382
gwangju_0937,화정,화정,화정,gwangju,2,0,,35.152085,126.876698
